UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
SC,42,10308,Major Vieira,8015
SC,42,10407,Maracajá,7139
SC,42,10506,Maravilha,25076
SC,42,10555,Marema,1906
SC,42,10605,Massaranduba,16455
SC,42,10704,Matos Costa,2614
SC,42,10803,Meleiro,7047
SC,42,10852,Mirim Doce,2374
SC,42,10902,Modelo,4192
SC,42,11009,Mondaí,11496
SC,42,11058,Monte Carlo,9785
SC,42,11108,Monte Castelo,8471
SC,42,11207,Morro da Fumaça,17532
SC,42,11256,Morro Grande,2915
SC,42,11306,Navegantes,77137
SC,42,11405,Nova Erechim,4879
SC,42,11454,Nova Itaberaba,4339
SC,42,11504,Nova Trento,14099
SC,42,11603,Nova Veneza,14837
SC,42,11652,Novo Horizonte,2532
SC,42,11702,Orleans,22723
SC,42,11751,Otacílio Costa,18313
SC,42,11801,Ouro,7363
SC,42,11850,Ouro Verde,2245
SC,42,11876,Paial,1577
SC,42,11892,Painel,2376
SC,42,11900,Palhoça,164926
SC,42,12007,Palma Sola,7558
SC,42,12056,Palmeira,2586
SC,42,12106,Palmitos,16253
SC,42,12205,Papanduva,19015
SC,42,12239,Paraíso,3613
SC,42,12254,Passo de Torres,8370
SC,42,12270,Passos Maia,4243
SC,42,12304,Paulo Lopes,7360
SC,42,12403,Pedras Grandes,4026
SC,42,12502,Penha,31025
SC,42,12601,Peritiba,2855
SC,42,12650,Pescaria Brava,9980
SC,42,12700,Petrolândia,6021
SC,42,12809,Balneário Piçarras,21884
SC,42,12908,Pinhalzinho,19511
SC,42,13005,Pinheiro Preto,3480
SC,42,13104,Piratuba,4102
SC,42,13153,Planalto Alegre,2844
SC,42,13203,Pomerode,32334
SC,42,13302,Ponte Alta,4767
SC,42,13351,Ponte Alta do Norte,3413
SC,42,13401,Ponte Serrada,11545
SC,42,13500,Porto Belo,20294
SC,42,13609,Porto União,35207
SC,42,13708,Pouso Redondo,16957
SC,42,13807,Praia Grande,7364
SC,42,13906,Presidente Castello Branco,1610
SC,42,14003,Presidente Getúlio,16996
SC,42,14102,Presidente Nereu,2304
SC,42,14151,Princesa,2906
SC,42,14201,Quilombo,10044
SC,42,14300,Rancho Queimado,2871
SC,42,14409,Rio das Antas,6246
SC,42,14508,Rio do Campo,6043
SC,42,14607,Rio do Oeste,7463
SC,42,14706,Rio dos Cedros,11431
SC,42,14805,Rio do Sul,69188
SC,42,14904,Rio Fortuna,4606
SC,42,15000,Rio Negrinho,42029
SC,42,15059,Rio Rufino,2489
SC,42,15075,Riqueza,4670
SC,42,15109,Rodeio,11488
SC,42,15208,Romelândia,5022
SC,42,15307,Salete,7634
SC,42,15356,Saltinho,3847
SC,42,15406,Salto Veloso,4655
SC,42,15455,Sangão,12233
SC,42,15505,Santa Cecília,16701
SC,42,15554,Santa Helena,2266
SC,42,15604,Santa Rosa de Lima,2139
SC,42,15653,Santa Rosa do Sul,8356
SC,42,15679,Santa Terezinha,8846
SC,42,15687,Santa Terezinha do Progresso,2557
SC,42,15695,Santiago do Sul,1317
SC,42,15703,Santo Amaro da Imperatriz,22609
SC,42,15752,São Bernardino,2449
SC,42,15802,São Bento do Sul,82842
SC,42,15901,São Bonifácio,2899
SC,42,16008,São Carlos,11132
SC,42,16057,São Cristovão do Sul,5464
SC,42,16107,São Domingos,9502
SC,42,16206,São Francisco do Sul,50701
SC,42,16255,São João do Oeste,6309
SC,42,16305,São João Batista,35065
SC,42,16354,São João do Itaperiú,3690
SC,42,16404,São João do Sul,7268
SC,42,16503,São Joaquim,26646
SC,42,16602,São José,239718
SC,42,16701,São José do Cedro,13897
SC,42,16800,São José do Cerrito,8588
SC,42,16909,São Lourenço do Oeste,23698
SC,42,17006,São Ludgero,12934
SC,42,17105,São Martinho,3210
SC,42,17154,São Miguel da Boa Vista,1848
SC,42,17204,São Miguel do Oeste,39793
SC,42,17253,São Pedro de Alcântara,5602
SC,42,17303,Saudades,9664
SC,42,17402,Schroeder,20095
SC,42,17501,Seara,17526
SC,42,17550,Serra Alta,3301
SC,42,17600,Siderópolis,13870
SC,42,17709,Sombrio,29710
SC,42,17758,Sul Brasil,2551
SC,42,17808,Taió,18261
SC,42,17907,Tangará,8738
SC,42,17956,Tigrinhos,1695
SC,42,18004,Tijucas,36931
SC,42,18103,Timbé do Sul,5377
SC,42,18202,Timbó,42801
SC,42,18251,Timbó Grande,7767
SC,42,18301,Três Barras,19146
SC,42,18350,Treviso,3863
SC,42,18400,Treze de Maio,7098
SC,42,18509,Treze Tílias,7545
SC,42,18608,Trombudo Central,7211
SC,42,18707,Tubarão,104457
SC,42,18756,Tunápolis,4597
SC,42,18806,Turvo,12746
SC,42,18855,União do Oeste,2600
SC,42,18905,Urubici,11191
SC,42,18954,Urupema,2487
SC,42,19002,Urussanga,21177
SC,42,19101,Vargeão,3590
SC,42,19150,Vargem,2543
SC,42,19176,Vargem Bonita,4597
SC,42,19200,Vidal Ramos,6356
SC,42,19309,Videira,52066
SC,42,19358,Vitor Meireles,5056
SC,42,19408,Witmarsum,3912
SC,42,19507,Xanxerê,49738
SC,42,19606,Xavantina,4012
SC,42,19705,Xaxim,28210
SC,42,19853,Zortéa,3300
SC,42,20000,Balneário Rincão,12403
RS,43,00034,Aceguá,4759
RS,43,00059,Água Santa,3841
RS,43,00109,Agudo,17085
RS,43,00208,Ajuricaba,7358
RS,43,00307,Alecrim,6736
RS,43,00406,Alegrete,78003
RS,43,00455,Alegria,4037
RS,43,00471,Almirante Tamandaré do Sul,2079
RS,43,00505,Alpestre,7433
RS,43,00554,Alto Alegre,1803
RS,43,00570,Alto Feliz,3040
RS,43,00604,Alvorada,208177
RS,43,00638,Amaral Ferrador,6854
RS,43,00646,Ametista do Sul,7576
RS,43,00661,André da Rocha,1306
RS,43,00703,Anta Gorda,6210
RS,43,00802,Antônio Prado,13306
RS,43,00851,Arambaré,3748
RS,43,00877,Araricá,5395
RS,43,00901,Aratiba,6601
RS,43,01008,Arroio do Meio,20272
RS,43,01057,Arroio do Sal,9050
RS,43,01073,Arroio do Padre,2906
RS,43,01107,Arroio dos Ratos,14255
RS,43,01206,Arroio do Tigre,13388
RS,43,01305,Arroio Grande,18922
RS,43,01404,Arvorezinha,10614
RS,43,01503,Augusto Pestana,7091
RS,43,01552,Áurea,3718
RS,43,01602,Bagé,122209
RS,43,01636,Balneário Pinhal,12671
RS,43,01651,Barão,6109
RS,43,01701,Barão de Cotegipe,6763
RS,43,01750,Barão do Triunfo,7440
RS,43,01800,Barracão,5474
RS,43,01859,Barra do Guarita,3253
RS,43,01875,Barra do Quaraí,4223
RS,43,01909,Barra do Ribeiro,13365
RS,43,01925,Barra do Rio Azul,1915
RS,43,01958,Barra Funda,2516
RS,43,02006,Barros Cassal,11486
RS,43,02055,Benjamin Constant do Sul,2227
RS,43,02105,Bento Gonçalves,115069
RS,43,02154,Boa Vista das Missões,2167
RS,43,02204,Boa Vista do Buricá,6829
RS,43,02220,Boa Vista do Cadeado,2526
RS,43,02238,Boa Vista do Incra,2579
RS,43,02253,Boa Vista do Sul,2859
RS,43,02303,Bom Jesus,11773
RS,43,02352,Bom Princípio,13189
RS,43,02378,Bom Progresso,2216
RS,43,02402,Bom Retiro do Sul,12204
RS,43,02451,Boqueirão do Leão,7914
RS,43,02501,Bossoroca,6801
RS,43,02584,Bozano,2228
RS,43,02600,Braga,3647
RS,43,02659,Brochier,4996
RS,43,02709,Butiá,21247
RS,43,02808,Caçapava do Sul,34634
RS,43,02907,Cacequi,13552
RS,43,03004,Cachoeira do Sul,85495
RS,43,03103,Cachoeirinha,127318
RS,43,03202,Cacique Doble,5100
RS,43,03301,Caibaté,5042
RS,43,03400,Caiçara,5064
RS,43,03509,Camaquã,66215
RS,43,03558,Camargo,2733
RS,43,03608,Cambará do Sul,6680
RS,43,03673,Campestre da Serra,3407
RS,43,03707,Campina das Missões,5994
RS,43,03806,Campinas do Sul,5641
RS,43,03905,Campo Bom,64914
RS,43,04002,Campo Novo,5161
RS,43,04101,Campos Borges,3514
RS,43,04200,Candelária,31603
RS,43,04309,Cândido Godói,6567
RS,43,04358,Candiota,9406
RS,43,04408,Canela,43062
RS,43,04507,Canguçu,56103
RS,43,04606,Canoas,343853
RS,43,04614,Canudos do Vale,1817
RS,43,04622,Capão Bonito do Sul,1758
RS,43,04630,Capão da Canoa,48401
RS,43,04655,Capão do Cipó,3449
RS,43,04663,Capão do Leão,25495
RS,43,04671,Capivari do Sul,4362
RS,43,04689,Capela de Santana,11455
RS,43,04697,Capitão,2769
RS,43,04705,Carazinho,62339
RS,43,04713,Caraá,7971
RS,43,04804,Carlos Barbosa,28091
RS,43,04853,Carlos Gomes,1547
RS,43,04903,Casca,9079
RS,43,04952,Caseiros,3185
RS,43,05009,Catuípe,9335
RS,43,05108,Caxias do Sul,483377
RS,43,05116,Centenário,3016
RS,43,05124,Cerrito,6443
RS,43,05132,Cerro Branco,4694
RS,43,05157,Cerro Grande,2437
RS,43,05173,Cerro Grande do Sul,11486
RS,43,05207,Cerro Largo,14069
RS,43,05306,Chapada,9597
RS,43,05355,Charqueadas,38899
RS,43,05371,Charrua,3482
RS,43,05405,Chiapetta,4026
RS,43,05439,Chuí,6456
RS,43,05447,Chuvisca,5319
RS,43,05454,Cidreira,14710
RS,43,05504,Ciríaco,4983
RS,43,05587,Colinas,2499
RS,43,05603,Colorado,3478
RS,43,05702,Condor,6836
RS,43,05801,Constantina,10109
RS,43,05835,Coqueiro Baixo,1559
RS,43,05850,Coqueiros do Sul,2458
RS,43,05871,Coronel Barros,2559
RS,43,05900,Coronel Bicaco,7776
RS,43,05934,Coronel Pilar,1728
RS,43,05959,Cotiporã,4000
RS,43,05975,Coxilha,2876
RS,43,06007,Crissiumal,14195
RS,43,06056,Cristal,7831
RS,43,06072,Cristal do Sul,2918
RS,43,06106,Cruz Alta,63463
RS,43,06130,Cruzaltense,2059
RS,43,06205,Cruzeiro do Sul,12258
RS,43,06304,David Canabarro,4844
RS,43,06320,Derrubadas,3102
RS,43,06353,Dezesseis de Novembro,2744
RS,43,06379,Dilermando de Aguiar,3130
RS,43,06403,Dois Irmãos,30753
RS,43,06429,Dois Irmãos das Missões,2158
RS,43,06452,Dois Lajeados,3430
RS,43,06502,Dom Feliciano,15279
RS,43,06551,Dom Pedro de Alcântara,2617
RS,43,06601,Dom Pedrito,39822
RS,43,06700,Dona Francisca,3331
RS,43,06734,Doutor Maurício Cardoso,5110
RS,43,06759,Doutor Ricardo,2071
RS,43,06767,Eldorado do Sul,38581
RS,43,06809,Encantado,22128
RS,43,06908,Encruzilhada do Sul,25872
RS,43,06924,Engenho Velho,1340
RS,43,06932,Entre-Ijuís,8981
RS,43,06957,Entre Rios do Sul,3035
RS,43,06973,Erebango,3066
RS,43,07005,Erechim,103437
RS,43,07054,Ernestina,3215
RS,43,07104,Herval,6980
RS,43,07203,Erval Grande,5170
RS,43,07302,Erval Seco,7660
RS,43,07401,Esmeralda,3313
RS,43,07450,Esperança do Sul,3204
RS,43,07500,Espumoso,15843
RS,43,07559,Estação,6161
RS,43,07609,Estância Velha,47287
RS,43,07708,Esteio,84237
RS,43,07807,Estrela,33140
RS,43,07815,Estrela Velha,3745
RS,43,07831,Eugênio de Castro,2699
RS,43,07864,Fagundes Varela,2724
RS,43,07906,Farroupilha,69542
RS,43,08003,Faxinal do Soturno,6867
RS,43,08052,Faxinalzinho,2523
RS,43,08078,Fazenda Vilanova,4194
RS,43,08102,Feliz,13273
RS,43,08201,Flores da Cunha,29603
RS,43,08250,Floriano Peixoto,1958
RS,43,08300,Fontoura Xavier,10836
RS,43,08409,Formigueiro,7053
RS,43,08433,Forquetinha,2519
RS,43,08458,Fortaleza dos Valos,4588
RS,43,08508,Frederico Westphalen,30832
RS,43,08607,Garibaldi,33624
RS,43,08656,Garruchos,3182
RS,43,08706,Gaurama,5878
RS,43,08805,General Câmara,8663
RS,43,08854,Gentil,1705
RS,43,08904,Getúlio Vargas,16648
RS,43,09001,Giruá,17069
RS,43,09050,Glorinha,7654
RS,43,09100,Gramado,35047
RS,43,09126,Gramado dos Loureiros,2247
RS,43,09159,Gramado Xavier,4251
RS,43,09209,Gravataí,275146
RS,43,09258,Guabiju,1600
RS,43,09308,Guaíba,99334
RS,43,09407,Guaporé,24836
RS,43,09506,Guarani das Missões,8080
RS,43,09555,Harmonia,4664
RS,43,09571,Herveiras,3070
RS,43,09605,Horizontina,19338
RS,43,09654,Hulha Negra,6561
RS,43,09704,Humaitá,4988
RS,43,09753,Ibarama,4519
RS,43,09803,Ibiaçá,4846
RS,43,09902,Ibiraiaras,7458
RS,43,09951,Ibirapuitã,4155
RS,43,10009,Ibirubá,20355
RS,43,10108,Igrejinha,34903
RS,43,10207,Ijuí,83330
RS,43,10306,Ilópolis,4202
RS,43,10330,Imbé,20578
RS,43,10363,Imigrante,3157
RS,43,10405,Independência,6598
RS,43,10413,Inhacorá,2312
RS,43,10439,Ipê,6482
RS,43,10462,Ipiranga do Sul,1975
RS,43,10504,Iraí,7921
RS,43,10538,Itaara,5384
RS,43,10553,Itacurubi,3552
RS,43,10579,Itapuca,2295
RS,43,10603,Itaqui,39012
RS,43,10652,Itati,2583
RS,43,10702,Itatiba do Sul,3896
RS,43,10751,Ivorá,2104
RS,43,10801,Ivoti,22514
RS,43,10850,Jaboticaba,4082
RS,43,10876,Jacuizinho,2666
RS,43,10900,Jacutinga,3704
RS,43,11007,Jaguarão,28156
RS,43,11106,Jaguari,11514
RS,43,11122,Jaquirana,4083
RS,43,11130,Jari,3645
RS,43,11155,Jóia,8679
RS,43,11205,Júlio de Castilhos,20012
RS,43,11239,Lagoa Bonita do Sul,2852
RS,43,11254,Lagoão,6516
RS,43,11270,Lagoa dos Três Cantos,1650
RS,43,11304,Lagoa Vermelha,28454
RS,43,11403,Lajeado,79819
RS,43,11429,Lajeado do Bugre,2596
RS,43,11502,Lavras do Sul,7807
RS,43,11601,Liberato Salzano,5686
RS,43,11627,Lindolfo Collor,5765
RS,43,11643,Linha Nova,1712
RS,43,11700,Machadinho,5640
RS,43,11718,Maçambará,4804
RS,43,11734,Mampituba,3079
RS,43,11759,Manoel Viana,7383
RS,43,11775,Maquiné,7016
RS,43,11791,Maratá,2677
RS,43,11809,Marau,41059
RS,43,11908,Marcelino Ramos,4941
RS,43,11981,Mariana Pimentel,3932
RS,43,12005,Mariano Moro,2190
RS,43,12054,Marques de Souza,4159
RS,43,12104,Mata,5124
RS,43,12138,Mato Castelhano,2574
RS,43,12153,Mato Leitão,4276
RS,43,12179,Mato Queimado,1780
RS,43,12203,Maximiliano de Almeida,4804
RS,43,12252,Minas do Leão,8059
RS,43,12302,Miraguaí,4975
RS,43,12351,Montauri,1545
RS,43,12377,Monte Alegre dos Campos,3249
RS,43,12385,Monte Belo do Sul,2689
RS,43,12401,Montenegro,63868
RS,43,12427,Mormaço,2986
RS,43,12443,Morrinhos do Sul,3166
RS,43,12450,Morro Redondo,6566
RS,43,12476,Morro Reuter,6183
RS,43,12500,Mostardas,12794
RS,43,12609,Muçum,5006
RS,43,12617,Muitos Capões,3156
RS,43,12625,Muliterno,1903
RS,43,12658,Não-Me-Toque,17185
RS,43,12674,Nicolau Vergueiro,1752
RS,43,12708,Nonoai,12247
RS,43,12757,Nova Alvorada,3481
RS,43,12807,Nova Araçá,4471
RS,43,12906,Nova Bassano,9599
RS,43,12955,Nova Boa Vista,1932
RS,43,13003,Nova Bréscia,3344
RS,43,13011,Nova Candelária,2807
RS,43,13037,Nova Esperança do Sul,5125
RS,43,13060,Nova Hartz,20405
RS,43,13086,Nova Pádua,2568
RS,43,13102,Nova Palma,6605
RS,43,13201,Nova Petrópolis,20675
RS,43,13300,Nova Prata,25559
RS,43,13334,Nova Ramada,2417
RS,43,13359,Nova Roma do Sul,3603
RS,43,13375,Nova Santa Rita,26450
RS,43,13391,Novo Cabrais,4125
RS,43,13409,Novo Hamburgo,249508
RS,43,13425,Novo Machado,3757
RS,43,13441,Novo Tiradentes,2312
RS,43,13466,Novo Xingu,1790
RS,43,13490,Novo Barreiro,4181
RS,43,13508,Osório,44468
RS,43,13607,Paim Filho,4172
RS,43,13656,Palmares do Sul,11449
RS,43,13706,Palmeira das Missões,34844
RS,43,13805,Palmitinho,7184
RS,43,13904,Panambi,41781
RS,43,13953,Pantano Grande,9845
RS,43,14001,Paraí,7404
RS,43,14027,Paraíso do Sul,7677
RS,43,14035,Pareci Novo,3760
RS,43,14050,Parobé,56277
RS,43,14068,Passa Sete,5554
RS,43,14076,Passo do Sobrado,6430
RS,43,14100,Passo Fundo,198799
RS,43,14134,Paulo Bento,2308
RS,43,14159,Paverama,8485
RS,43,14175,Pedras Altas,2168
RS,43,14209,Pedro Osório,7999
RS,43,14308,Pejuçara,4043
RS,43,14407,Pelotas,344385
RS,43,14423,Picada Café,5595
RS,43,14456,Pinhal,2616
RS,43,14464,Pinhal da Serra,2104
RS,43,14472,Pinhal Grande,4544
RS,43,14498,Pinheirinho do Vale,4803
RS,43,14506,Pinheiro Machado,12913
RS,43,14548,Pinto Bandeira,2868
RS,43,14555,Pirapó,2625
RS,43,14605,Piratini,20799
RS,43,14704,Planalto,10623
RS,43,14753,Poço das Antas,2112
RS,43,14779,Pontão,3990
RS,43,14787,Ponte Preta,1706
RS,43,14803,Portão,34692
RS,43,14902,Porto Alegre,1484941
RS,43,15008,Porto Lucena,5227
RS,43,15057,Porto Mauá,2536
RS,43,15073,Porto Vera Cruz,1676
RS,43,15107,Porto Xavier,10718
RS,43,15131,Pouso Novo,1819
RS,43,15149,Presidente Lucena,2752
RS,43,15156,Progresso,6379
RS,43,15172,Protásio Alves,2034
RS,43,15206,Putinga,4159
RS,43,15305,Quaraí,23532
RS,43,15313,Quatro Irmãos,1856
RS,43,15321,Quevedos,2824
RS,43,15354,Quinze de Novembro,3826
RS,43,15404,Redentora,11187
RS,43,15453,Relvado,2187
RS,43,15503,Restinga Sêca,16315
RS,43,15552,Rio dos Índios,3317
RS,43,15602,Rio Grande,209378
RS,43,15701,Rio Pardo,39000
RS,43,15750,Riozinho,4607
RS,43,15800,Roca Sales,11101
RS,43,15909,Rodeio Bonito,5967
RS,43,15958,Rolador,2515
RS,43,16006,Rolante,20920
RS,43,16105,Ronda Alta,10695
RS,43,16204,Rondinha,5497
RS,43,16303,Roque Gonzales,7245
RS,43,16402,Rosário do Sul,40727
RS,43,16428,Sagrada Família,2676
RS,43,16436,Saldanha Marinho,2849
RS,43,16451,Salto do Jacuí,12490
RS,43,16477,Salvador das Missões,2776
RS,43,16501,Salvador do Sul,7434
RS,43,16600,Sananduva,16237
RS,43,16709,Santa Bárbara do Sul,8694
RS,43,16733,Santa Cecília do Sul,1695
RS,43,16758,Santa Clara do Sul,6285
RS,43,16808,Santa Cruz do Sul,127429
RS,43,16907,Santa Maria,278445
RS,43,16956,Santa Maria do Herval,6358
RS,43,16972,Santa Margarida do Sul,2519
RS,43,17004,Santana da Boa Vista,8414
RS,43,17103,Sant'Ana do Livramento,82312
RS,43,17202,Santa Rosa,72753
RS,43,17251,Santa Tereza,1780
RS,43,17301,Santa Vitória do Palmar,31274
RS,43,17400,Santiago,50658
RS,43,17509,Santo Ângelo,79101
RS,43,17558,Santo Antônio do Palma,2196
RS,43,17608,Santo Antônio da Patrulha,42333
RS,43,17707,Santo Antônio das Missões,11051
RS,43,17756,Santo Antônio do Planalto,2059
RS,43,17806,Santo Augusto,14334
RS,43,17905,Santo Cristo,14738
RS,43,17954,Santo Expedito do Sul,2468
RS,43,18002,São Borja,62808
RS,43,18051,São Domingos do Sul,3080
RS,43,18101,São Francisco de Assis,19382
RS,43,18200,São Francisco de Paula,21679
RS,43,18309,São Gabriel,62957
RS,43,18408,São Jerônimo,23763
RS,43,18424,São João da Urtiga,4831
RS,43,18432,São João do Polêsine,2646
RS,43,18440,São Jorge,2842
RS,43,18457,São José das Missões,2714
RS,43,18465,São José do Herval,2158
RS,43,18481,São José do Hortêncio,4543
RS,43,18499,São José do Inhacorá,2205
RS,43,18507,São José do Norte,27206
RS,43,18606,São José do Ouro,7117
RS,43,18614,São José do Sul,2298
RS,43,18622,São José dos Ausentes,3496
RS,43,18705,São Leopoldo,230914
RS,43,18804,São Lourenço do Sul,44580
RS,43,18903,São Luiz Gonzaga,35057
RS,43,19000,São Marcos,21364
RS,43,19109,São Martinho,5779
RS,43,19125,São Martinho da Serra,3309
RS,43,19158,São Miguel das Missões,7754
RS,43,19208,São Nicolau,5677
RS,43,19307,São Paulo das Missões,6280
RS,43,19356,São Pedro da Serra,3639
RS,43,19364,São Pedro das Missões,1998
RS,43,19372,São Pedro do Butiá,2991
RS,43,19406,São Pedro do Sul,16763
RS,43,19505,São Sebastião do Caí,24967
RS,43,19604,São Sepé,24403
RS,43,19703,São Valentim,3581
RS,43,19711,São Valentim do Sul,2265
RS,43,19737,São Valério do Sul,2760
RS,43,19752,São Vendelino,2154
RS,43,19802,São Vicente do Sul,8817
RS,43,19901,Sapiranga,80311
RS,43,20008,Sapucaia do Sul,139476
RS,43,20107,Sarandi,23398
RS,43,20206,Seberi,11144
RS,43,20230,Sede Nova,3050
RS,43,20263,Segredo,7428
RS,43,20305,Selbach,5152
RS,43,20321,Senador Salgado Filho,2880
RS,43,20354,Sentinela do Sul,5528
RS,43,20404,Serafina Corrêa,16184
RS,43,20453,Sério,2198
RS,43,20503,Sertão,6065
RS,43,20552,Sertão Santana,6317
RS,43,20578,Sete de Setembro,2114
RS,43,20602,Severiano de Almeida,3868
RS,43,20651,Silveira Martins,2481
RS,43,20677,Sinimbu,10408
RS,43,20701,Sobradinho,15018
RS,43,20800,Soledade,31361
RS,43,20859,Tabaí,4526
RS,43,20909,Tapejara,22077
RS,43,21006,Tapera,10814
RS,43,21105,Tapes,17425
RS,43,21204,Taquara,57544
RS,43,21303,Taquari,27207
RS,43,21329,Taquaruçu do Sul,3101
RS,43,21352,Tavares,5567
RS,43,21402,Tenente Portela,14008
RS,43,21436,Terra de Areia,10783
RS,43,21451,Teutônia,30846
RS,43,21469,Tio Hugo,2946
RS,43,21477,Tiradentes do Sul,6294
RS,43,21493,Toropi,2970
RS,43,21501,Torres,37564
RS,43,21600,Tramandaí,47521
RS,43,21626,Travesseiro,2391
RS,43,21634,Três Arroios,2851
RS,43,21667,Três Cachoeiras,10904
RS,43,21709,Três Coroas,26589
RS,43,21808,Três de Maio,24497
RS,43,21832,Três Forquilhas,2898
RS,43,21857,Três Palmeiras,4457
RS,43,21907,Três Passos,24632
RS,43,21956,Trindade do Sul,5961
RS,43,22004,Triunfo,28289
RS,43,22103,Tucunduva,5965
RS,43,22152,Tunas,4604
RS,43,22186,Tupanci do Sul,1573
RS,43,22202,Tupanciretã,23705
RS,43,22251,Tupandi,4472
RS,43,22301,Tuparendi,8494
RS,43,22327,Turuçu,3585
RS,43,22343,Ubiretama,2232
RS,43,22350,União da Serra,1374
RS,43,22376,Unistalda,2467
RS,43,22400,Uruguaiana,129784
RS,43,22509,Vacaria,65397
RS,43,22525,Vale Verde,3461
RS,43,22533,Vale do Sol,11727
RS,43,22541,Vale Real,5638
RS,43,22558,Vanini,2101
RS,43,22608,Venâncio Aires,70481
RS,43,22707,Vera Cruz,26024
RS,43,22806,Veranópolis,25073
RS,43,22855,Vespasiano Corrêa,1956
RS,43,22905,Viadutos,5205
RS,43,23002,Viamão,253717
RS,43,23101,Vicente Dutra,5152
RS,43,23200,Victor Graeff,3051
RS,43,23309,Vila Flores,3382
RS,43,23358,Vila Lângaro,2185
RS,43,23408,Vila Maria,4407
RS,43,23457,Vila Nova do Sul,4370
RS,43,23507,Vista Alegre,2877
RS,43,23606,Vista Alegre do Prata,1611
RS,43,23705,Vista Gaúcha,2882
RS,43,23754,Vitória das Missões,3422
RS,43,23770,Westfália,2977
RS,43,23804,Xangri-lá,14650
MS,50,00203,Água Clara,14992
MS,50,00252,Alcinópolis,5188
MS,50,00609,Amambai,38465
MS,50,00708,Anastácio,24954
MS,50,00807,Anaurilândia,8927
MS,50,00856,Angélica,10458
MS,50,00906,Antônio João,8808
MS,50,01003,Aparecida do Taboado,25072
MS,50,01102,Aquidauana,47482
MS,50,01243,Aral Moreira,11771
MS,50,01508,Bandeirantes,6795
MS,50,01904,Bataguassu,22389
MS,50,02001,Batayporã,11248
MS,50,02100,Bela Vista,24331
MS,50,02159,Bodoquena,7820
MS,50,02209,Bonito,21483
MS,50,02308,Brasilândia,11864
MS,50,02407,Caarapó,29292
MS,50,02605,Camapuã,13694
MS,50,02704,Campo Grande,874210
MS,50,02803,Caracol,5972
MS,50,02902,Cassilândia,21748
MS,50,02951,Chapadão do Sul,23940
MS,50,03108,Corguinho,5730
MS,50,03157,Coronel Sapucaia,15016
MS,50,03207,Corumbá,109899
MS,50,03256,Costa Rica,20159
MS,50,03306,Coxim,33323
MS,50,03454,Deodápolis,12773
MS,50,03488,Dois Irmãos do Buriti,11132
MS,50,03504,Douradina,5827
MS,50,03702,Dourados,218069
MS,50,03751,Eldorado,12224
MS,50,03801,Fátima do Sul,19181
MS,50,03900,Figueirão,3027
MS,50,04007,Glória de Dourados,9960
MS,50,04106,Guia Lopes da Laguna,9991
MS,50,04304,Iguatemi,15838
MS,50,04403,Inocência,7618
MS,50,04502,Itaporã,23539
MS,50,04601,Itaquiraí,20637
MS,50,04700,Ivinhema,23021
MS,50,04809,Japorã,8836
MS,50,04908,Jaraguari,7019
MS,50,05004,Jardim,25758
MS,50,05103,Jateí,4025
MS,50,05152,Juti,6553
MS,50,05202,Ladário,22590
MS,50,05251,Laguna Carapã,7177
MS,50,05400,Maracaju,44994
MS,50,05608,Miranda,27525
MS,50,05681,Mundo Novo,18103
MS,50,05707,Naviraí,53188
MS,50,05806,Nioaque,14092
MS,50,06002,Nova Alvorada do Sul,20772
MS,50,06200,Nova Andradina,52625
MS,50,06259,Novo Horizonte do Sul,4041
MS,50,06275,Paraíso das Águas,5350
MS,50,06309,Paranaíba,41755
MS,50,06358,Paranhos,13852
MS,50,06408,Pedro Gomes,7683
MS,50,06606,Ponta Porã,89592
MS,50,06903,Porto Murtinho,16879
MS,50,07109,Ribas do Rio Pardo,23881
MS,50,07208,Rio Brilhante,36144
MS,50,07307,Rio Negro,4834
MS,50,07406,Rio Verde de Mato Grosso,19569
MS,50,07505,Rochedo,5346
MS,50,07554,Santa Rita do Pardo,7732
MS,50,07695,São Gabriel do Oeste,25898
MS,50,07703,Sete Quedas,10790
MS,50,07802,Selvíria,6482
MS,50,07901,Sidrolândia,54575
MS,50,07935,Sonora,18393
MS,50,07950,Tacuru,11284
MS,50,07976,Taquarussu,3570
MS,50,08008,Terenos,20855
MS,50,08305,Três Lagoas,117477
MS,50,08404,Vicentina,6041
MT,51,00102,Acorizal,5269
MT,51,00201,Água Boa,24501
MT,51,00250,Alta Floresta,50189
MT,51,00300,Alto Araguaia,18164
MT,51,00359,Alto Boa Vista,6466
MT,51,00409,Alto Garças,11532
MT,51,00508,Alto Paraguai,10921
MT,51,00607,Alto Taquari,10246
MT,51,00805,Apiacás,9694
MT,51,01001,Araguaiana,3036
MT,51,01209,Araguainha,931
MT,51,01258,Araputanga,16223
MT,51,01308,Arenápolis,9455
MT,51,01407,Aripuanã,21357
MT,51,01605,Barão de Melgaço,7872
MT,51,01704,Barra do Bugres,33644
MT,51,01803,Barra do Garças,58974
MT,51,01852,Bom Jesus do Araguaia,6266
MT,51,01902,Brasnorte,18688
MT,51,02504,Cáceres,91271
MT,51,02603,Campinápolis,15386
MT,51,02637,Campo Novo do Parecis,33551
MT,51,02678,Campo Verde,39933
MT,51,02686,Campos de Júlio,6512
MT,51,02694,Canabrava do Norte,4630
MT,51,02702,Canarana,20707
